Unnamed: 0,Rest_type
10692,Quick Bites
10693,Quick Bites
10694,Quick Bites
10695,Quick Bites
10696,Quick Bites
10697,Quick Bites
10698,Quick Bites
10699,Quick Bites
10700,Quick Bites
10701,Quick Bites
10702,Quick Bites
10703,Quick Bites
10704,Quick Bites
10705,Quick Bites
10706,Quick Bites
10707,Quick Bites
10708,Quick Bites
10709,Quick Bites
10710,Quick Bites
10711,Quick Bites
10712,Quick Bites
10713,Quick Bites
10714,Quick Bites
10715,Quick Bites
10716,Quick Bites
10717,Quick Bites
10718,Quick Bites
10719,Quick Bites
10720,Quick Bites
10721,Quick Bites
10722,Quick Bites
10722,Beverage Shop
10723,Quick Bites
10724,Quick Bites
10725,Quick Bites
10726,Quick Bites
10727,Quick Bites
10728,Quick Bites
10729,Quick Bites
10730,Quick Bites
10731,Quick Bites
10732,Quick Bites
10733,Quick Bites
10734,Quick Bites
10735,Quick Bites
10736,Quick Bites
10737,Quick Bites
10738,Quick Bites
10739,Quick Bites
10740,Quick Bites
10741,Quick Bites
10742,Quick Bites
10743,Quick Bites
10744,Quick Bites
10745,Quick Bites
10746,Quick Bites
10747,Quick Bites
10748,Quick Bites
10749,Quick Bites
10750,Quick Bites
10751,Quick Bites
10752,Quick Bites
10753,Quick Bites
10754,Quick Bites
10755,Quick Bites
10756,Quick Bites
10757,Quick Bites
10758,Beverage Shop
10759,Quick Bites
10760,Quick Bites
10761,Quick Bites
10762,Quick Bites
10763,Quick Bites
10764,Quick Bites
10765,Quick Bites
10766,Dessert Parlor
10767,Quick Bites
10768,Quick Bites
10769,Quick Bites
10770,Quick Bites
10771,Quick Bites
10772,Quick Bites
10773,Quick Bites
10774,Quick Bites
10775,Quick Bites
10776,Quick Bites
10777,Quick Bites
10778,Quick Bites
10779,Quick Bites
10780,Quick Bites
10781,Quick Bites
10782,Quick Bites
10783,Quick Bites
10784,Quick Bites
10785,Quick Bites
10786,Quick Bites
10787,Quick Bites
10788,Quick Bites
10789,Quick Bites
10790,Quick Bites
10791,Quick Bites
10792,Quick Bites
10793,Quick Bites
10794,Quick Bites
10795,Quick Bites
10796,Quick Bites
10797,Quick Bites
10798,Quick Bites
10798,Beverage Shop
10799,Quick Bites
10800,Quick Bites
10801,Quick Bites
10802,Quick Bites
10803,Quick Bites
10804,Quick Bites
10805,Quick Bites
10806,Quick Bites
10807,Quick Bites
10808,Quick Bites
10809,Quick Bites
10810,Quick Bites
10811,Quick Bites
10812,Quick Bites
10813,Quick Bites
10814,Quick Bites
10815,Quick Bites
10816,Quick Bites
10817,Quick Bites
10818,Quick Bites
10819,Quick Bites
10820,Quick Bites
10821,Quick Bites
10822,Quick Bites
10823,Quick Bites
10824,Quick Bites
10825,Quick Bites
10825,Sweet Shop
10826,Quick Bites
10826,Beverage Shop
10827,Quick Bites
10828,Quick Bites
10829,Quick Bites
10830,Quick Bites
10831,Quick Bites
10832,Quick Bites
10833,Quick Bites
10834,Quick Bites
10835,Quick Bites
10836,Quick Bites
10837,Quick Bites
10838,Quick Bites
10839,Quick Bites
10840,Quick Bites
10841,Quick Bites
10842,Quick Bites
10843,Quick Bites
10844,Quick Bites
10845,Quick Bites
10846,Quick Bites
10847,Quick Bites
10848,Quick Bites
10849,Quick Bites
10850,Quick Bites
10851,Quick Bites
10852,Quick Bites
10853,Quick Bites
10854,Casual Dining
10855,Cafe
10856,Cafe
10857,Lounge
10858,Quick Bites
10859,Quick Bites
10860,Cafe
10860,Casual Dining
10861,Casual Dining
10861,Bar
10862,Lounge
10863,Microbrewery
10863,Casual Dining
10864,Pub
10864,Casual Dining
10865,Casual Dining
10865,Bar
10866,Casual Dining
10866,Bar
10867,Microbrewery
10867,Casual Dining
10868,Pub
10868,Microbrewery
10869,Casual Dining
10870,Pub
10871,Casual Dining
10872,Casual Dining
10873,Bar
10873,Casual Dining
10874,Pub
10875,Cafe
10876,Casual Dining
10876,Microbrewery
10877,Bar
10877,Casual Dining
10878,Casual Dining
10879,Casual Dining
10879,Bar
10880,Casual Dining
10881,Microbrewery
10882,Cafe
10882,Casual Dining
10883,Casual Dining
10884,Casual Dining
10885,Casual Dining
10886,Bar
10887,Casual Dining
10888,Casual Dining
10888,Bar
10889,Lounge
10890,Microbrewery
10890,Casual Dining
10891,Casual Dining
10891,Pub
10892,Casual Dining
10893,Microbrewery
10893,Casual Dining
10894,Cafe
10895,Casual Dining
10896,Casual Dining
10897,Bar
10897,Casual Dining
10898,Casual Dining
10899,Microbrewery
10899,Bar
10900,Bar
10901,Casual Dining
10902,Casual Dining
10903,Casual Dining
10904,Casual Dining
10905,Casual Dining
10905,Bar
10906,Lounge
10907,Cafe
10907,Dessert Parlor
10908,Casual Dining
10909,Casual Dining
10910,Casual Dining
10911,Bar
10912,Casual Dining
10913,Casual Dining
10914,Bar
10914,Casual Dining
10915,Casual Dining
10916,Casual Dining
10917,Casual Dining
10918,Casual Dining
10918,Bar
10919,Casual Dining
10920,Casual Dining
10921,Casual Dining
10922,Casual Dining
10923,Casual Dining
10924,Casual Dining
10924,Pub
10925,Cafe
10926,Casual Dining
10927,Casual Dining
10928,Casual Dining
10928,Cafe
10929,Casual Dining
10930,Casual Dining
10931,Casual Dining
10931,Bar
10932,Cafe
10933,Casual Dining
10934,Casual Dining
10935,Cafe
10936,Casual Dining
10937,Cafe
10938,Cafe
10938,Dessert Parlor
10939,Lounge
10940,Casual Dining
10940,Bar
10941,Cafe
10942,Casual Dining
10943,Cafe
10944,Casual Dining
10945,Casual Dining
10946,Casual Dining
10947,Casual Dining
10948,Cafe
10949,Casual Dining
10950,Casual Dining
10951,Pub
10952,Casual Dining
10952,Bar
10953,Casual Dining
10954,Bar
10955,Casual Dining
10956,Cafe
10957,Cafe
10958,Casual Dining
10959,Casual Dining
10959,Pub
10960,Casual Dining
10961,Casual Dining
10962,Casual Dining
10963,Casual Dining
10964,Casual Dining
10965,Casual Dining
10966,Casual Dining
10967,Casual Dining
10968,Cafe
10969,Cafe
10970,Cafe
10971,Casual Dining
10972,Casual Dining
10973,Casual Dining
10974,Casual Dining
10975,Casual Dining
10976,Casual Dining
10977,Cafe
10978,Cafe
10979,Casual Dining
10980,Lounge
10980,Casual Dining
10981,Casual Dining
10982,Cafe
10982,Bar
10983,Casual Dining
10984,Casual Dining
10985,Bar
10985,Casual Dining
10986,Pub
10986,Bar
10987,Casual Dining
10988,Cafe
10989,Bar
10990,Cafe
10991,Casual Dining
10992,Casual Dining
10993,Pub
10993,Bar
10994,Casual Dining
10995,Casual Dining
10996,Cafe
10996,Quick Bites
10997,Casual Dining
10998,Casual Dining
10999,Bar
11000,Casual Dining
11000,Cafe
11001,Casual Dining
11002,Casual Dining
11003,Casual Dining
11003,Cafe
11004,Cafe
11005,Casual Dining
11006,Casual Dining
11006,Bar
11007,Casual Dining
11008,Pub
11008,Casual Dining
11009,Casual Dining
11010,Quick Bites
11011,Casual Dining
11012,Cafe
11013,Quick Bites
11014,Cafe
11015,Casual Dining
11016,Dessert Parlor
11016,Cafe
11017,Casual Dining
11018,Lounge
11019,Casual Dining
11020,Casual Dining
11021,Quick Bites
11022,Quick Bites
11023,Casual Dining
11024,Casual Dining
11025,Casual Dining
11026,Casual Dining
11027,Cafe
11028,Quick Bites
11029,Casual Dining
11030,Casual Dining
11031,Quick Bites
11032,Lounge
11032,Bar
11033,Cafe
11034,Casual Dining
11035,Casual Dining
11036,Quick Bites
11037,Quick Bites
11038,Quick Bites
11039,Casual Dining
11040,Casual Dining
11041,Quick Bites
11042,Casual Dining
11043,Quick Bites
11044,Cafe
11045,Cafe
11046,Quick Bites
11047,Casual Dining
11048,Quick Bites
11049,Casual Dining
11050,Quick Bites
11051,Quick Bites
11052,Quick Bites
11053,Cafe
11054,Casual Dining
11055,Quick Bites
11056,Quick Bites
11057,Quick Bites
11058,Pub
11059,Casual Dining
11060,Quick Bites
11061,Quick Bites
11062,Cafe
11063,Casual Dining
11064,Fine Dining
11065,Cafe
11066,Quick Bites
11067,Casual Dining
11068,Casual Dining
11069,Quick Bites
11070,Mess
11071,Casual Dining
11072,Casual Dining
11073,Quick Bites
11074,Bar
11075,Quick Bites
11076,Quick Bites
11077,Cafe
11078,Casual Dining
11079,Beverage Shop
11079,Quick Bites
11080,Beverage Shop
11080,Quick Bites
11081,Casual Dining
11082,Quick Bites
11083,Casual Dining
11084,Casual Dining
11085,Casual Dining
11086,Takeaway
11086,Delivery
11087,Casual Dining
11088,Casual Dining
11089,Quick Bites
11090,Quick Bites
11091,Quick Bites
11092,Dessert Parlor
11092,Cafe
11093,Quick Bites
11094,Casual Dining
11095,Quick Bites
11096,Quick Bites
11097,Casual Dining
11098,Casual Dining
11099,Casual Dining
11100,Casual Dining
11101,Casual Dining
11102,Quick Bites
11103,Casual Dining
11103,Bar
11104,Cafe
11105,Casual Dining
11106,Quick Bites
11107,Quick Bites
11108,Quick Bites
11109,Quick Bites
11110,Quick Bites
11111,Quick Bites
11112,Quick Bites
11113,Quick Bites
11113,Sweet Shop
11114,Casual Dining
11115,Quick Bites
11116,Casual Dining
11117,Casual Dining
11118,Casual Dining
11119,Quick Bites
11120,Cafe
11120,Bakery
11121,Beverage Shop
11121,Quick Bites
11122,Mess
11123,Casual Dining
11124,Casual Dining
11125,Quick Bites
11126,Cafe
11127,Mess
11128,Casual Dining
11129,Casual Dining
11130,Casual Dining
11131,Quick Bites
11132,Quick Bites
11133,Quick Bites
11134,Quick Bites
11135,Quick Bites
11136,Casual Dining
11137,Casual Dining
11138,Quick Bites
11139,Food Court
11140,Quick Bites
11141,Quick Bites
11142,Quick Bites
11143,Quick Bites
11144,Quick Bites
11145,Quick Bites
11146,Quick Bites
11147,Quick Bites
11148,Quick Bites
11149,Quick Bites
11150,Cafe
11151,Bar
11152,Quick Bites
11153,Quick Bites
11154,Quick Bites
11155,Quick Bites
11156,Quick Bites
11157,Quick Bites
11158,Food Court
11159,Casual Dining
11159,Bar
11160,Casual Dining
11161,Mess
11162,Cafe
11163,Quick Bites
11164,Food Court
11165,Quick Bites
11166,Mess
11167,Casual Dining
11168,Casual Dining
11169,Casual Dining
11170,Casual Dining
11171,Cafe
11172,Quick Bites
11173,Food Court
11174,Quick Bites
11175,Quick Bites
11176,Food Court
11177,Quick Bites
11178,Quick Bites
11179,Quick Bites
11180,Quick Bites
11181,Quick Bites
11182,Quick Bites
11183,Casual Dining
11184,Casual Dining
11185,Quick Bites
11186,Quick Bites
11187,Quick Bites
11188,Quick Bites
11189,Quick Bites
11190,Quick Bites
11191,Quick Bites
11192,Quick Bites
11193,Quick Bites
11194,Quick Bites
11195,Cafe
11196,Food Court
11197,Cafe
11198,Casual Dining
11199,Quick Bites
11200,Quick Bites
11201,Dessert Parlor
11202,Quick Bites
11203,Quick Bites
11204,Quick Bites
11205,Quick Bites
11206,Beverage Shop
11206,Quick Bites
11207,Casual Dining
11208,Quick Bites
11209,Food Court
11210,Food Court
11211,Quick Bites
11212,Casual Dining
11213,Cafe
11214,Bar
11214,Casual Dining
11215,Food Court
11216,Quick Bites
11217,Quick Bites
11218,Food Court
11219,Quick Bites
11220,Quick Bites
11221,Quick Bites
11221,Beverage Shop
11222,Casual Dining
11222,Sweet Shop
11223,Food Court
11224,Quick Bites
11225,Quick Bites
11226,Casual Dining
11227,Casual Dining
11228,Casual Dining
11229,Quick Bites
11230,Quick Bites
11231,Quick Bites
11232,Quick Bites
11233,Cafe
11234,Bar
11235,Food Court
11236,Quick Bites
11237,Quick Bites
11238,Food Court
11238,Quick Bites
11239,Casual Dining
11239,Bar
11240,Cafe
11241,Casual Dining
11242,Cafe
11243,Quick Bites
11244,Quick Bites
11245,Quick Bites
11246,Quick Bites
11247,Quick Bites
11248,Quick Bites
11249,Quick Bites
11250,Quick Bites
11251,Quick Bites
11252,Food Court
11252,Quick Bites
11253,Casual Dining
11254,Cafe
11254,Casual Dining
11255,Casual Dining
11256,Casual Dining
11257,Cafe
11258,Casual Dining
11259,Casual Dining
11260,Cafe
11261,Casual Dining
11262,Quick Bites
11263,Casual Dining
11264,Quick Bites
11265,Casual Dining
11266,Sweet Shop
11267,Beverage Shop
11268,Casual Dining
11269,Casual Dining
11270,Casual Dining
11271,Quick Bites
11272,Quick Bites
11273,Casual Dining
11274,Cafe
11275,Quick Bites
11276,Quick Bites
11277,Quick Bites
11278,Quick Bites
11279,Quick Bites
11280,Quick Bites
11281,Quick Bites
11282,Quick Bites
11283,Beverage Shop
11283,Quick Bites
11284,Casual Dining
11285,Beverage Shop
11285,Quick Bites
11286,Casual Dining
11287,Lounge
11288,Unknown
11289,Casual Dining
11290,Casual Dining
11291,Mess
11292,Casual Dining
11293,Cafe
11294,Quick Bites
11295,Quick Bites
11296,Quick Bites
11297,Quick Bites
11298,Quick Bites
11299,Quick Bites
11300,Quick Bites
11301,Quick Bites
11302,Quick Bites
11303,Bakery
11303,Quick Bites
11304,Quick Bites
11305,Quick Bites
11306,Quick Bites
11307,Dessert Parlor
11308,Food Court
11309,Bakery
11310,Quick Bites
11311,Quick Bites
11312,Food Court
11313,Quick Bites
11314,Quick Bites
11315,Quick Bites
11316,Quick Bites
11317,Quick Bites
11318,Quick Bites
11319,Quick Bites
11320,Quick Bites
11321,Quick Bites
11322,Quick Bites
11323,Quick Bites
11324,Quick Bites
11325,Quick Bites
11326,Food Court
11327,Quick Bites
11328,Quick Bites
11329,Food Court
11330,Quick Bites
11331,Quick Bites
11332,Quick Bites
11333,Quick Bites
11334,Bar
11335,Casual Dining
11336,Quick Bites
11337,Cafe
11338,Mess
11339,Casual Dining
11340,Beverage Shop
11341,Quick Bites
11342,Quick Bites
11343,Quick Bites
11344,Quick Bites
11345,Quick Bites
11346,Quick Bites
11347,Quick Bites
11348,Quick Bites
11349,Quick Bites
11350,Quick Bites
11351,Quick Bites
11352,Quick Bites
11353,Quick Bites
11354,Quick Bites
11355,Quick Bites
11356,Quick Bites
11357,Quick Bites
11358,Quick Bites
11359,Quick Bites
11360,Quick Bites
11361,Quick Bites
11362,Quick Bites
11363,Quick Bites
11364,Quick Bites
11365,Quick Bites
11366,Quick Bites
11367,Quick Bites
11368,Quick Bites
11369,Casual Dining
11370,Casual Dining
11371,Quick Bites
11372,Quick Bites
11373,Quick Bites
11374,Quick Bites
11375,Quick Bites
11376,Food Court
11377,Quick Bites
11378,Quick Bites
11379,Food Court
11380,Quick Bites
11381,Quick Bites
11382,Quick Bites
11383,Quick Bites
11384,Quick Bites
11385,Quick Bites
11386,Quick Bites
11387,Quick Bites
11388,Food Court
11388,Casual Dining
11389,Quick Bites
11390,Quick Bites
11391,Food Court
11392,Quick Bites
11393,Quick Bites
11394,Quick Bites
11395,Quick Bites
11396,Quick Bites
11397,Quick Bites
11398,Quick Bites
11399,Quick Bites
11400,Quick Bites
11401,Quick Bites
11402,Quick Bites
11403,Quick Bites
11404,Quick Bites
11405,Quick Bites
11406,Quick Bites
11407,Quick Bites
11408,Quick Bites
11409,Quick Bites
11410,Food Court
11411,Dessert Parlor
11411,Quick Bites
11412,Quick Bites
11413,Quick Bites
11414,Quick Bites
11415,Quick Bites
11416,Quick Bites
11417,Quick Bites
11418,Food Court
11419,Quick Bites
11420,Food Court
11421,Quick Bites
11422,Cafe
11423,Quick Bites
11424,Food Court
11425,Casual Dining
11426,Quick Bites
11427,Quick Bites
11428,Quick Bites
11429,Quick Bites
11430,Casual Dining
11431,Quick Bites
11432,Quick Bites
11433,Quick Bites
11434,Quick Bites
11435,Casual Dining
11436,Casual Dining
11437,Quick Bites
11438,Quick Bites
11439,Quick Bites
11440,Cafe
11441,Casual Dining
11442,Pub
11442,Casual Dining
11443,Pub
11443,Microbrewery
11444,Casual Dining
11444,Bar
11445,Casual Dining
11445,Bar
11446,Bar
11447,Bar
11448,Bar
11449,Bar
11450,Lounge
11451,Lounge
11452,Microbrewery
11452,Casual Dining
11453,Casual Dining
11453,Bar
11454,Microbrewery
11454,Casual Dining
11455,Pub
11456,Casual Dining
11456,Microbrewery
11457,Bar
11457,Casual Dining
11458,Microbrewery
11459,Bar
11460,Lounge
11461,Microbrewery
11461,Casual Dining
11462,Casual Dining
11462,Pub
11463,Microbrewery
11463,Casual Dining
11464,Microbrewery
11464,Bar
11465,Bar
11466,Lounge
11467,Bar
11468,Casual Dining
11468,Bar
11469,Lounge
11470,Casual Dining
11470,Bar
11471,Pub
11472,Bar
11473,Casual Dining
11473,Pub
11474,Lounge
11474,Casual Dining
11475,Bar
11475,Casual Dining
11476,Pub
11476,Bar
11477,Pub
11477,Bar
11478,Bar
11479,Pub
11479,Casual Dining
11480,Lounge
11481,Bar
11482,Casual Dining
11482,Bar
11483,Bar
11484,Bar
11484,Casual Dining
11485,Lounge
11486,Bar
11487,Casual Dining
11487,Bar
11488,Bar
11488,Casual Dining
11489,Pub
11489,Microbrewery
11490,Casual Dining
11490,Bar
11491,Bar
11492,Bar
11493,Bar
11494,Bar
11495,Bar
11495,Casual Dining
11496,Pub
11496,Casual Dining
11497,Casual Dining
11497,Bar
11498,Pub
11498,Casual Dining
11499,Casual Dining
11499,Bar
11500,Casual Dining
11500,Bar
11501,Pub
11502,Pub
11504,Casual Dining
11504,Bar
11505,Bar
11506,Casual Dining
11506,Bar
11507,Casual Dining
11507,Pub
11508,Bar
11508,Casual Dining
11509,Microbrewery
11509,Bar
11510,Bar
11511,Casual Dining
11511,Bar
11512,Bar
11513,Bar
11513,Casual Dining
11514,Casual Dining
11514,Bar
11515,Casual Dining
11515,Pub
11516,Casual Dining
11516,Bar
11517,Casual Dining
11517,Bar
11518,Casual Dining
11518,Bar
11519,Pub
11520,Bar
11521,Casual Dining
11521,Pub
11522,Cafe
11522,Bar
11523,Bar
11523,Casual Dining
11524,Pub
11524,Bar
11525,Bar
11526,Pub
11526,Bar
11527,Bar
11528,Casual Dining
11528,Bar
11529,Pub
11529,Casual Dining
11530,Lounge
11530,Bar
11531,Pub
11532,Bar
11533,Casual Dining
11533,Bar
11534,Bar
11535,Bar
11535,Casual Dining
11536,Bar
11537,Casual Dining
11537,Bar
11538,Bar
11539,Casual Dining
11540,Casual Dining
11541,Casual Dining
11541,Bar
11542,Casual Dining
11542,Bar
11543,Casual Dining
11544,Casual Dining
11545,Casual Dining
11546,Fine Dining
11547,Fine Dining
11548,Casual Dining
11549,Fine Dining
11550,Casual Dining
11551,Casual Dining
11552,Fine Dining
11553,Fine Dining
11554,Casual Dining
11555,Casual Dining
11556,Casual Dining
11556,Microbrewery
11557,Casual Dining
11557,Bar
11558,Fine Dining
11559,Fine Dining
11560,Casual Dining
11561,Casual Dining
11561,Bar
11562,Casual Dining
11562,Bar
11563,Casual Dining
11564,Casual Dining
11565,Casual Dining
11566,Casual Dining
11567,Fine Dining
11568,Casual Dining
11568,Bar
11569,Casual Dining
11570,Casual Dining
11571,Casual Dining
11572,Casual Dining
11573,Casual Dining
11574,Casual Dining
11575,Casual Dining
11575,Cafe
11576,Casual Dining
11577,Casual Dining
11578,Fine Dining
11579,Bar
11580,Casual Dining
11581,Casual Dining
11582,Casual Dining
11583,Casual Dining
11584,Casual Dining
11585,Casual Dining
11586,Casual Dining
11587,Casual Dining
11588,Casual Dining
11589,Fine Dining
11590,Lounge
11591,Casual Dining
11592,Casual Dining
11593,Casual Dining
11594,Casual Dining
11595,Casual Dining
11596,Casual Dining
11597,Casual Dining
11598,Casual Dining
11599,Cafe
11600,Cafe
11601,Cafe
11602,Cafe
11603,Cafe
11604,Cafe
11605,Cafe
11606,Cafe
11606,Casual Dining
11607,Cafe
11608,Beverage Shop
11608,Cafe
11609,Cafe
11610,Cafe
11611,Bar
11611,Cafe
11612,Casual Dining
11612,Cafe
11613,Casual Dining
11613,Cafe
11614,Cafe
11615,Bakery
11615,Cafe
11616,Casual Dining
11616,Cafe
11617,Bakery
11617,Cafe
11618,Cafe
11619,Cafe
11620,Cafe
11621,Cafe
11622,Cafe
11623,Dessert Parlor
11623,Cafe
11624,Cafe
11625,Cafe
11626,Cafe
11627,Cafe
11628,Cafe
11629,Cafe
11629,Casual Dining
11630,Cafe
11630,Bakery
11631,Cafe
11631,Bakery
