Unnamed: 0,Dish_liked
35869,Coffee
35869,Sandwiches
35869,Cappuccino
35870,Not Provided
35871,Not Provided
35872,Veg Thali
35872,Fish Thali
35873,Not Provided
35874,Not Provided
35875,Thali
35876,Not Provided
35877,Not Provided
35878,Not Provided
35879,Not Provided
35880,Not Provided
35881,Not Provided
35882,Not Provided
35883,Not Provided
35884,Donne Biryani
35884,Mutton Biryani
35884,Chicken Kebab
35884,Chilli Chicken
35884,Chicken Biryani
35884,Kshatriya Kebab
35884,Chicken Fries
35885,Not Provided
35886,Not Provided
35887,Enchiladas
35887,Pasta
35887,Cocktails
35887,Peri Peri Chicken
35887,Draught Beer
35887,Hot Gulab Jamun
35887,Fajita
35888,Jalebi
35888,Chaat
35888,Dal Makhani
35888,Tandoori Roti
35889,Not Provided
35890,Not Provided
35891,Brownie
35891,Apple Pie
35891,Blackberry Cheesecake
35891,Chocolate Icecreams
35891,Hot Chocolate
35891,Caramel Chocolate
35891,Peach Parfait
35892,Not Provided
35893,Chaat
35893,Gulab Jamun
35893,Biryani
35893,Samosa
35894,Not Provided
35895,Not Provided
35896,Biryani
35896,Fish
35896,Roti
35897,Waffles
35897,Thick Shakes
35897,Choco Brownie
35897,Ferrero Rocher Shake
35897,Blueberry Shake
35897,Milky Way
35897,Nutella Brownie
35898,Not Provided
35899,Sea Food
35899,Beer
35899,Prawn
35899,Neer Dosa
35899,Palak Rice
35899,Tandoori Chicken
35900,Not Provided
35901,Chicken Grill
35901,Shawarma
35901,Ghee Rice
35901,Chicken Butter Masala
35901,Mutton Biryani
35901,Tandoori Chicken
35901,Chicken Kebab
35902,Not Provided
35903,Not Provided
35904,Not Provided
35905,English Breakfast
35905,Burgers
35905,Sandwiches
35905,Chicken Burger
35905,Pasta
35905,Veg Burger
35905,Chicken Sausages
35906,Not Provided
35907,Not Provided
35908,Not Provided
35909,Not Provided
35910,Not Provided
35911,Cup Cake
35911,Truffle
35911,Raspberry Cheesecake
35911,Burgers
35911,Blueberry Cheesecake
35911,Chocolate Chocochip
35911,Chocolate Crunch
35912,Pizza
35912,Mocktails
35913,Sandwiches
35914,Not Provided
35915,Not Provided
35916,Not Provided
35917,Not Provided
35918,Not Provided
35919,Not Provided
35920,Not Provided
35921,Not Provided
35922,Not Provided
35923,Not Provided
35924,Not Provided
35925,Not Provided
35926,Not Provided
35927,Not Provided
35928,Not Provided
35929,Not Provided
35930,Not Provided
35931,Not Provided
35932,Not Provided
35933,Not Provided
35934,Not Provided
35935,Not Provided
35936,Not Provided
35937,Not Provided
35938,Not Provided
35939,Not Provided
35940,Not Provided
35941,Gajar Ka Halwa
35941,Custard
35941,Hara Bhara Kebab
35941,Brownie
35941,Sev Puri
35941,Pasta
35941,Paan Ice Cream
35942,Faluda
35942,Brownie
35942,Sandwich
35942,Kulfi
35942,Fruit Salad
35942,Sweet Lassi
35942,Chocolate Fudge
35943,Faluda
35943,Rabri
35943,Malai Kulfi
35944,Not Provided
35945,Not Provided
35946,Not Provided
35947,Not Provided
35948,Not Provided
35949,Not Provided
35950,Murgh Makhani
35950,Chicken Biryani
35950,Naan
35950,Beer
35950,Tandoori Chicken
35951,Not Provided
35952,Not Provided
35953,Not Provided
35954,Not Provided
35955,Not Provided
35956,Not Provided
35957,Pancakes
35957,Waffles
35957,Bbq Sandwich
35957,Mushroom Ragout
35957,Big Breakfast
35957,Nutella Waffle
35957,Omelette
35958,Not Provided
35959,Not Provided
35960,Chicken Biryani
35961,Not Provided
35962,Fish Curry
35962,Appam
35962,Tea
35962,Egg Roast
35962,Sea Food
35963,Not Provided
35964,Malai Kofta
35965,Not Provided
35966,Not Provided
35967,Not Provided
35968,Not Provided
35969,Not Provided
35970,Poha
35970,Kachori
35970,Samosa
35970,Sabudana Khichdi
35970,Paratha
35971,Not Provided
35972,Burgers
35972,Coffee
35972,Waffles
35972,Mocktails
35972,Pasta
35972,Brownie Chocolate
35972,Chicken Salami
35973,Not Provided
35974,Dal Makhani
35974,Rice
35974,Buttermilk
35975,Not Provided
35976,Not Provided
35977,Not Provided
35978,Not Provided
35979,Thai Crispy Chicken
35979,Mojito
35979,Watermelon Martini
35979,Chicken Biryani
35979,Beef Fry
35979,Cocktails
35979,Calamari
35980,Not Provided
35981,Cocktails
35981,Chaap
35981,Tandoori Chicken
35981,Mocktails
35981,Beer
35981,Ghee Roast Mutton
35981,Martini
35982,Not Provided
35983,Beer
35983,Jalapeno Cheeseballs
35983,Peri Peri Chicken Burger
35983,Burgers
35983,Nachos
35983,Barbecue Chicken Wings
35983,Cheesy Fries
35984,Cocktails
35984,Devils Chicken
35984,Beer
35984,Tandoori Chicken
35984,Pasta
35984,Pinacolada
35984,Pizza
35985,Not Provided
35986,Cocktails
35986,Brownie
35986,Verdure Pizza
35986,Veg Bao
35986,Fish
35986,Spaghetti
35986,Mai Thai
35987,Tandoori Chicken
35987,Fish Chilli
35987,Cocktails
35987,Pizza
35987,Craft Beer
35987,Chaat
35987,Long Island Iced Tea
35988,Not Provided
35989,Not Provided
35990,Not Provided
35991,Idli
35991,Masala Dosa
35991,Sweet Lassi
35992,Not Provided
35993,Sea Food
35993,Thali
35993,Red Snapper
35993,Fish Fry
35993,Neer Dosa
35994,Not Provided
35995,Not Provided
35996,Pancakes
35996,Pasta
35996,Burgers
35996,Exotic Veg Pizza
35996,Mushroom Steak
35996,Sushi
35996,Peri Fries
35997,Not Provided
35998,Not Provided
35999,Chicken Steak
35999,Beer
35999,Beef Steak
35999,Cheese Nachos
35999,Honey Chilli Potatoes
35999,French Fries
35999,Masala Peanuts
36000,Burgers
36000,Pasta
36000,Cocktails
36000,American Cheese Burger
36000,Chicken Salad
36000,Pancakes
36000,Chocolate Dessert
36001,Nachos
36001,Pasta
36001,Cocktails
36001,Khamiri Roti
36001,Beer
36001,Lamb
36001,Burgers
36002,Cocktails
36002,Pizza
36002,French Fries
36003,Not Provided
36004,Not Provided
36005,Not Provided
36006,Not Provided
36007,Coffee
36007,Chocolate Mocha
36007,Hot Chocolate
36007,Chocolate Cake
36007,Sandwiches
36007,Pizza
36007,Bannoffee Pie
36008,Not Provided
36009,Not Provided
36010,Not Provided
36011,Not Provided
36012,Not Provided
36013,Not Provided
36014,Not Provided
36015,Not Provided
36016,Not Provided
36017,Chicken Biryani
36017,Dal Makhani
36017,Bamboo Biryani
36017,Garlic Naan
36018,Lasagne
36018,Tiramisu
36018,Chicken Popcorn
36018,Mocktails
36018,Club Chicken Sandwich
36018,Nachos
36018,Pasta
36019,Not Provided
36020,Not Provided
36021,Margarita
36021,Pasta
36021,Mocktails
36021,Lemonade
36021,Bruschettas
36021,Salads
36021,Spaghetti
36022,Coffee
36022,Hummus Platter
36022,Granola Parfait
36022,Hot Chocolate
36022,Cappuccino
36022,Waffles
36022,Skillet Cookie
36023,Lassi
36023,Nachos
36023,Mojito
36023,Roti
36023,Panipuri
36023,Pizza
36023,Waffles
36024,Noodles
36024,Manchow Soup
36024,Sake
36024,Veg Sushi
36024,Virgin Pinacolada
36024,Tempura Prawns
36024,Sea Food
36025,Andhra Meal
36025,Chicken Pepper Dry
36025,Andhra Thali
36025,Chicken Biryani
36025,Murgh Ghee Roast
36025,Ghee Rice
36025,Hyderabadi Biryani
36026,Bamboo Chicken
36026,Pot Biryani
36026,Brain Fry
36026,Hyderabadi Biryani
36026,Brinjal Curry
36026,Jowar Roti
36026,Mutton Curry
36027,Noodles
36027,Chicken Momo
36027,Momos
36027,Lunch Buffet
36027,Garlic Butter Noodle
36027,Crab Soup
36027,Jasmine Tea
36028,Nachos
36028,Rice Bowl
36028,California Burrito
36028,Rice Bowls
36028,Chicken Quesadilla
36028,Bbq Chicken
36028,Pink Lemonade
36029,Tandoori Chicken
36029,Biryani
36029,Chettinad Thali
36029,Elaneer Payasam
36029,Crab Soup
36029,Fish
36029,Pepper Chicken
36030,Dragon Chicken
36030,Butter Chicken
36030,Rolls
36030,Mutton Biryani
36030,Raita
36030,Panneer Butter Masala
36030,Tandoori Chicken
36031,Ghee Rice
36031,Mutton Biryani
36031,Haleem
36031,Lassi
36031,Chicken Biryani
36031,Chicken Kebab
36031,Dal Fry
36032,Pizza
36032,Healthy Breakfast
36032,Momos
36032,Enchiladas
36032,Aloo Papdi Chaat
36032,Coffee
36032,Tea
36033,Salads
36033,Healthy Breakfast
36033,Quinoa Salad
36033,Frittata
36033,Pancakes
36033,Smoothie Chocolate
36033,Wheat Roll
36034,Noodles
36034,Mocktails
36034,Miso Soup
36034,Chilli Ramen
36034,Chicken Grill
36034,Gyoza
36034,Steamed Rice
36035,Pizza
36035,Pancakes
36035,Penne Pasta
36035,Hot Chocolate
36035,Mezze Platter
36035,Cappuccino
36035,Waffles
36036,Supreme Chicken Biryani
36036,Chicken Curry
36036,Curd Rice
36036,Chilli Chicken
36036,Veg Thali
36036,Lime Soda
36036,Mutton Bone Soup
36037,Momos
36037,Noodles
36037,Thukpa
36037,Chicken Thupka
36037,Manchow Soup
36037,Chicken Momo
36037,Crispy Honey Chicken
36038,Mocktails
36038,Kimchi
36038,Sushi
36038,Pork Bibimbap
36038,Ginger Tea
36038,Chicken Sizzler
36038,Salads
36039,Waffles
36039,Blueberry Cheesecake
36039,Brownie Fudge
36039,Vanilla Ice Cream
36039,Freak Shake
36039,Nutella Cheesecake
36039,Nutella Waffle
36040,Buttermilk
36040,Chicken Dosa
36040,Masala Dosa
36040,Filter Coffee
36040,Tea
36040,Chicken Sandwich
36040,Paneer Dosa
36041,Hyderabadi Biryani
36041,Mutton Biryani
36041,Vegetable Biryani
36042,Chai
36042,Aloo Samosa
36042,Tea
36043,Burgers
36043,Cheese Burger
36043,Mojito
36043,Peri Peri Fries
36043,Apple Pie
36043,Tea
36043,Peri Peri Chicken Wings
36044,Not Provided
36045,Not Provided
36046,Beef Fry
36046,Masala Dosa
36046,Chicken Curry
36046,Fish Fry
36046,Chicken Biryani
36046,Roast Beef
36046,Beef Curry
36047,Not Provided
36048,Not Provided
36049,Not Provided
36050,Not Provided
36051,Coffee Walnut
36051,Chocolate Icecreams
36051,Tender Coconut Ice Cream
36051,Thandai
36051,Mango Ice Cream
36051,Fruit Ice Cream
36051,Custard Apple
36052,Not Provided
36053,Not Provided
36054,Not Provided
36055,Not Provided
36056,Not Provided
36057,Khubani Ka Meetha
36057,Mutton Biryani
36057,Chicken Biryani
36057,Tandoori Chicken
36057,Hyderabadi Dum Biryani
36057,Raita
36058,Not Provided
36059,Not Provided
36060,Not Provided
36061,Not Provided
36062,Not Provided
36063,Not Provided
36064,Veg Thali
36064,Paratha
36064,Kadhi
36064,Shrikhand
36064,Buttermilk
36064,Sweet Lassi
36064,Bati Churma
36065,Not Provided
36066,Not Provided
36067,Noodles
36067,Nasi Goreng
36067,Rolls
36067,Kiwi Mojito
36067,Brownie
36067,Tom Yum Soup
36067,Dumplings
36068,Matar Paneer
36068,Paratha
36068,Chole Bhature
36068,Lassi
36069,Biryani
36069,Pudina Chicken
36069,Kalmi Kebab
36069,Chicken Kebab
36069,Chicken Delight
36069,Butter Chicken
36069,Chicken Roll
36070,Not Provided
36071,Not Provided
36072,Not Provided
36073,Not Provided
36074,Sabudana Khichdi
36074,Pav Bhaji
36074,Pyaz Kachori
36074,Chole Bhature
36074,Faluda
36074,Malai Ghewar
36074,Lassi
36075,Naan
36075,Panneer Butter Masala
36075,Butter Chicken
36075,Chicken Tikka
36075,Biryani
36075,Roti
36076,Not Provided
36077,Not Provided
36078,Not Provided
36079,Salads
36079,Sandwiches
36079,Shawarma
36079,Watermelon Juice
36079,Tea
36079,Papaya Juice
36079,Fruit Juices
36080,Not Provided
36081,Not Provided
36082,Cheesecake
36082,Tikka
36082,Chocolate Donut
36082,Lemon Tarts
36082,Chocolate Eclairs
36082,Brownie
36082,Macaroon
36083,Not Provided
36084,Not Provided
36085,Not Provided
36086,Burgers
36086,Pizza
36086,Chocolate Fudge
36086,Caramel Cheesecake
36086,Vanilla Ice Cream
36086,Hot Chocolate
36086,Thick Shakes
36087,Not Provided
36088,Not Provided
36089,Not Provided
36090,Thali
36090,Dhokla
36090,Chaat
36090,Samosa
36090,Panipuri
36090,Jalebi
36090,Pav Bhaji
36091,Dhokla
36091,Raj Kachori
36091,Panipuri
36091,Jalebi
36091,Pyaz Kachori
36092,Coffee
36092,French Fries
36092,Lemon Tea
36092,Veg Sandwich
36093,Not Provided
36094,Not Provided
36095,Not Provided
36096,Not Provided
36097,Not Provided
36098,Not Provided
36099,Not Provided
36100,Rajma Chawal
36100,Khichda
36100,Gulab Jamun
36100,Paratha
36100,Dal Makhani
36100,Lassi
36100,Paneer Tikka
36101,Sandwiches
36101,Fruit Juices
36101,Burgers
36101,Chicken Sandwich
36101,Omelette
36101,French Fries
36101,Oreo Shake
36102,Not Provided
36103,Not Provided
36104,Not Provided
36105,Not Provided
36106,Not Provided
36107,Not Provided
36108,Not Provided
36109,Not Provided
36110,Not Provided
36111,Not Provided
36112,Not Provided
36113,Luchi
36113,Mutton Kosha
36113,Mutton Curry
36113,Roti
36113,Fish Finger
36113,Chicken Curry
36114,Blueberry Cheesecake
36114,Oreo Cheesecake
36115,Not Provided
36116,Not Provided
36117,Not Provided
36118,Not Provided
36119,Butter Chicken
36119,Mushroom Manchurian
36119,Bhindi Fry
36120,Sandwiches
36120,Sandwich
36120,Coffee
36121,Garlic Bread
36121,Pasta
36121,Mojito
36121,Masala Lemonade
36121,Nachos
36121,Butter Chicken Pizza
36121,Chocolate Pizza
36122,Thali
36122,Thepla
36122,Gulab Jamun
36122,Masala Lassi
36122,Rice
36122,Gujarati Food
36122,Roti
36123,Not Provided
36124,Not Provided
36125,Not Provided
36126,Not Provided
36127,Not Provided
36128,Not Provided
36129,Not Provided
36130,Not Provided
36131,Not Provided
36132,Not Provided
36133,Not Provided
36134,Not Provided
36135,Not Provided
36136,Not Provided
36137,Panipuri
36138,Not Provided
36139,Not Provided
36140,Not Provided
36141,Lassi
36141,Soya Chaap
36141,Fish
36141,Masala Papad
36142,Not Provided
36143,Not Provided
36144,Not Provided
36145,Not Provided
36146,Not Provided
36147,Not Provided
36148,Not Provided
36149,Not Provided
36150,Not Provided
36151,Not Provided
36152,Not Provided
36153,Not Provided
36154,Not Provided
36155,Not Provided
36156,Not Provided
36157,Not Provided
36158,Not Provided
36159,Not Provided
36160,Not Provided
36161,Not Provided
36162,Not Provided
36163,Not Provided
36164,Not Provided
36165,Not Provided
36166,Not Provided
36167,Not Provided
36168,Not Provided
36169,Not Provided
36170,Not Provided
36171,Not Provided
36172,Not Provided
36173,Not Provided
36174,Not Provided
36175,Not Provided
36176,Not Provided
36177,Not Provided
36178,Not Provided
36179,Not Provided
36180,Not Provided
36181,Not Provided
36182,Not Provided
36183,Not Provided
36184,Not Provided
36185,Not Provided
36186,Not Provided
36187,Not Provided
36188,Not Provided
36189,Not Provided
36190,Not Provided
36191,Not Provided
36192,Burgers
36192,Nachos
36192,Fries
36192,White Sauce Pasta
36192,Cheese Pasta
36192,Chicken Burger
36192,Chicken Steak
36193,Paratha
36194,Not Provided
36195,Chole Bhature
36195,Omelette
36196,Not Provided
36197,Not Provided
36198,Chicken Curry
36199,Not Provided
36200,Not Provided
36201,Not Provided
36202,Noodles
36202,Biryani
36202,Peri Peri Pasta
36202,Laccha Paratha
36203,Not Provided
36204,Butter Chicken
36204,Noodles
36205,English Breakfast
36205,Eggs
36205,Baked Beans
36205,Oreo Pancake
36205,Nutella Pancakes
36205,French Toast
36205,Omelette
36206,Not Provided
36207,Not Provided
36208,Pasta
36208,Chicken Steak
36208,Burgers
36208,Cold Coffee
36208,Shawarma
36208,Honey Chilli Fries
36209,Not Provided
36210,Not Provided
36211,Not Provided
36212,Not Provided
36213,Waffles
36213,Burgers
36213,Tea
36213,Pasta
36213,Garlic Bread
36214,Not Provided
36215,Not Provided
36216,Not Provided
36217,Not Provided
36218,Not Provided
36219,Not Provided
36220,Not Provided
36221,Bhaji Dosa
36222,Not Provided
36223,Rolls
36223,Chicken Roll
36223,Paneer Roll
36223,Pasta
36224,Not Provided
36225,Not Provided
36226,Not Provided
36227,Nitrogen Ice Cream
36228,Not Provided
36229,Not Provided
36230,Wood Fire Pizza
36231,Not Provided
36232,Not Provided
36233,Not Provided
36234,Brownie
36234,Vanilla Ice Cream
36235,Not Provided
36236,Not Provided
36237,Not Provided
36238,Not Provided
36239,Not Provided
36240,Not Provided
36241,Not Provided
36242,Not Provided
36243,Not Provided
36244,Not Provided
36245,Not Provided
36246,Not Provided
36247,Not Provided
36248,Not Provided
36249,Not Provided
36250,Not Provided
36251,Not Provided
36252,Not Provided
36253,Not Provided
36254,Not Provided
36255,Not Provided
36256,Ginger Tea
36256,Poha
36256,Irani Chai
36256,Chaai
36256,Sandwich
36256,Thick Shakes
36257,Not Provided
36258,Not Provided
36259,Not Provided
36260,Not Provided
36261,Not Provided
36262,Not Provided
36263,Not Provided
36264,Not Provided
36265,Not Provided
36266,Not Provided
36267,Not Provided
36268,Not Provided
36269,Not Provided
36270,Not Provided
36271,Not Provided
36272,Not Provided
36273,Not Provided
36274,Not Provided
36275,Not Provided
36276,Not Provided
36277,Not Provided
36278,Not Provided
36279,Not Provided
36280,Not Provided
36281,Not Provided
36282,Not Provided
36283,Sea Food
36283,Dal Makhani
36283,Basmati Rice
36283,Butter Chicken
36283,Chicken Tikka Masala
36284,Not Provided
36285,Not Provided
36286,Not Provided
36287,Not Provided
36288,Not Provided
36289,Not Provided
36290,Not Provided
36291,Not Provided
36292,Not Provided
36293,Not Provided
36294,Not Provided
36295,Not Provided
36296,Not Provided
36297,Not Provided
36298,Not Provided
36299,Not Provided
36300,Not Provided
36301,Not Provided
36302,Not Provided
36303,Not Provided
36304,Not Provided
36305,Not Provided
36306,Not Provided
36307,Not Provided
36308,Not Provided
36309,Not Provided
36310,Not Provided
36311,Not Provided
36312,Not Provided
36313,Not Provided
36314,Not Provided
36315,Not Provided
36316,Not Provided
36317,Rolls
36317,Shawarma Roll
36317,Chicken Grill
36317,Thali
36318,Not Provided
36319,Not Provided
36320,Not Provided
36321,Not Provided
36322,Not Provided
36323,Not Provided
36324,Not Provided
36325,Not Provided
36326,Not Provided
36327,Not Provided
36328,Pizza
36328,Pasta
36329,Not Provided
36330,Not Provided
36331,Not Provided
36332,Not Provided
36333,Not Provided
36334,Burgers
36334,Pasta
36334,Hot Chocolate
36334,Caramel Coffee
36335,Not Provided
36336,Not Provided
36337,Chicken Biryani
36337,Chicken Kebab
36338,Not Provided
36339,Not Provided
36340,Not Provided
36341,Not Provided
36342,Not Provided
36343,Not Provided
36344,Not Provided
36345,Not Provided
36346,Not Provided
36347,Not Provided
36348,Burgers
36348,Pulpy Grape Juice
36348,Chicken Wings
36348,Pita Bread
36348,Chicken Grill
36348,Fish Grill
36348,French Fries
36349,Not Provided
36350,Not Provided
36351,Not Provided
36352,Biryani
36352,Tea
36352,Rice
36352,Appam
36353,Not Provided
36354,Faluda
36354,Sandwiches
36354,Paneer Tikka Pizza
36354,Cream Mango
36354,Custard Apple Cream
36354,Veg Sandwich
36355,Not Provided
36356,Not Provided
36357,Not Provided
36358,Not Provided
36359,Not Provided
36360,Not Provided
36361,Jowar Roti
36361,Akki Rottis
36361,Buttermilk
36361,Idli
36361,Thali
36361,Vada
36361,Bajji
36362,Not Provided
36363,Not Provided
36364,Not Provided
36365,Biryani
36366,Not Provided
36367,Not Provided
36368,Not Provided
36369,Not Provided
36370,Not Provided
36371,Not Provided
36372,Not Provided
36373,Not Provided
36374,Not Provided
36375,Not Provided
36376,Not Provided
36377,Not Provided
36378,Not Provided
36379,Biryani
36379,Breakfast Buffet
36379,Fish
36379,Salads
36379,Burgers
36379,Caramel Pudding
36379,Steak
36380,Not Provided
36381,Barbecue Chicken Burger
36381,Coffee
36381,Ice Tea
36381,Peri Peri Chicken
36381,Pasta
36381,Maggi
36381,Nachos
36382,Not Provided
36383,Not Provided
36384,Not Provided
36385,Not Provided
36386,Burgers
36387,Not Provided
36388,Not Provided
36389,Not Provided
36390,Not Provided
36391,Not Provided
36392,Not Provided
36393,Paneer Peri Peri
36393,Pancakes
36393,Fajitas
36393,Sweet Crepe
36393,Peri Peri Chicken
36393,Chicken Breast
36393,Nutella Crepe
36394,Hot Chocolate Fudge
36394,Caramel Ice Cream
36394,Brownie Sundae
36394,Banana Split
36394,Thick Shakes
36394,Brownie Chocolate
36394,Apple Pie
36395,Sandwich
36395,Cheesecake
36395,Cup Cake
36395,Hot Chocolate
36395,Coffee
36395,Macaroon
36395,Mousse
36396,Waffles
36397,Donut
36397,Coffee
36397,Chocolate Dreamcake
36397,Latte
36397,Hot Chocolate
36397,Cookie Crunch
36397,Cappuccino
36398,Mishti Doi
36398,Rasgulla
36398,Radhaballavi
36398,Rasmalai
36398,Chamcham
36398,Dum Aloo
36398,Malai Roll
36399,Donut
36399,Latte
36399,Coffee
36399,Choco Bomb
36399,Hot Chocolate
36399,Waffles
36399,Cappuccino
36400,Waffle Cone
36401,Donut
36401,Chocolate Mousse
36401,Chocolate Cake
36401,Cheesecake
36401,Chicken Wings
36402,Waffles
36402,Nutella Ice Cream
36402,French Fries
36403,Not Provided
36404,Waffles
36404,Chocolate Bomb
36404,Belgium Chocolate
36404,Chocolate Sundae
36404,Chocolate Icecreams
36404,Strawberry Cheesecake
36405,Burgers
36405,Coffee
36405,Waffles
36405,Mocktails
36405,Pasta
36405,Brownie Chocolate
36405,Chicken Salami
36406,Chocolate Chip Cookie
36406,Brownie Chocolate
36407,Waffles
36407,Burgers
36407,Hot Chocolate
36407,Chocolate Avalanche
36407,Fries
36407,Brownie
36408,Donut
36408,Chocolate Fantasy
36409,Not Provided
36410,Not Provided
36411,Not Provided
36412,Not Provided
36413,Not Provided
36414,Not Provided
36415,Not Provided
36416,Not Provided
36417,Not Provided
36418,Hot Chocolate Fudge
36419,Not Provided
36420,Not Provided
36421,Beer
36421,Pizza
36421,Mocktails
36421,Pasta
36421,Rasmalai
36421,Cocktails
36421,Brownie
36422,Hazelnut Cappuccino
36422,Pancakes
36422,Nutella Shake
36422,Chocolate Icecreams
36422,Butter Chicken
36422,Vanilla Ice Cream
36422,Hibiscus Tea
36423,Coconut Payassam
36423,Seafood Soup
36423,Fish
36423,Filter Kaapi
36423,Tender Coconut Payasam
36423,Mutton Curry
36423,Mysore Masala Dosa
36424,Berryblast
36424,Gourmet Pizza
36424,Mocktails
36424,Ravioli
36424,Bacon Pizza
36424,Pasta
36424,Prawn Pizza
36425,Coffee
36425,Hummus Platter
36425,Granola Parfait
36425,Hot Chocolate
36425,Cappuccino
36425,Waffles
36425,Skillet Cookie
36426,Tomato Soup
36426,Brownie Shake
36426,Pizza
36426,Salad
36426,Fries
36426,Chicken Bbq Wings
36426,Pasta
36427,Lassi
36427,Nachos
36427,Mojito
36427,Roti
36427,Panipuri
36427,Pizza
36427,Waffles
36428,Tea
36428,Chocolate Bomb
36428,Waffles
36428,Peri Chicken
36428,Fries
36428,Pasta Alfredo
36428,Mocktails
36429,Hot Chocolate
36429,Chocolate Overload
36429,Belgian Waffles
36429,Nutella Waffle
36429,Thick Shakes
36429,Caramel Coffee
36429,Vanilla Ice Cream
36430,Burgers
36430,Spinach Pizza
36430,Butter Chicken Pizza
36430,Chicken Bbq Burger
36430,Tiramisu
36430,Ferrero Rocher
36430,Brownie Shake
36431,Mocktails
36431,Salad
36431,Coffee
36431,Pizza
36431,Meat Balls
36431,Nachos
36431,Hot Chocolate
36432,Pizza
36432,Pasta
36432,Salads
36432,Masala Chai
36432,Soya Buttermilk
36432,Burgers
36432,Chocolate Icecreams
36433,Bingsu
36433,Mocktails
36433,Custard
36433,Chocolate Oreo
36433,Sandwiches
36433,Brownie
36433,Korean Ice Cream
36434,Churros
36434,Baklava Ice Cream
36434,Cheesecake
36434,Chocolate Peanut Butter
36434,Cheese Roll
36434,Chocolate Sundae
36435,Cup Cake
36435,Chocolate Truffle
36435,Dutch Truffle
36435,Blueberry Cheesecake
36436,Chaat
36436,Rasmalai
36436,Motichoor Ladoo
36436,Thali
36436,Pav Bhaji
36436,Paneer Tikka
36436,Chole Bhature
36437,Pan Cake
36437,Waffles
36437,Nutella Pancakes
36438,Brownie
36438,Veg Thali
36438,Noodles
36439,Cup Cake
36439,Blueberry Cheesecake
36439,Coffee
36439,Cake Pops
36439,Pineapple Cake
36439,Brownie
36440,Waffles
36440,Blueberry Cheesecake
36440,Brownie Fudge
36440,Vanilla Ice Cream
36440,Freak Shake
36440,Nutella Cheesecake
36440,Nutella Waffle
36441,Choco Fudge Brownie
36441,Sandwich
36441,Ice Cream Pizza
36441,Tiramisu
36441,Sandwiches
36441,Chocolate Icecreams
36441,Hot Chocolate
36442,Salads
36442,Chicken Sandwich
36442,Spaghetti
36442,Arugula Salad
36442,Cheesecake
36442,Cheese Chilli Toast
36442,Pasta
36443,Brownie
36443,Apple Pie
36443,Blackberry Cheesecake
36443,Chocolate Icecreams
36443,Hot Chocolate
36443,Caramel Chocolate
36443,Peach Parfait
36444,Breakfast Buffet
36444,Sushi
36444,Cheesecake
36444,Gulab Jamun
36444,Lunch Buffet
36444,Fish
36444,Noodles
36445,Burgers
36445,Pasta
36445,Chocolate Mousse
36445,Potato Wedges
36445,Cup Cake
36445,Cheesy Fries
36445,Peri Peri Chicken
36446,Ice Cream Roll
36446,Waffles
36446,Pizza
36446,Nitrogen Ice Cream
36446,Rolls
36446,Brownie Fudge
36446,Popcorn
36447,Cup Cake
36447,Truffle
36447,Raspberry Cheesecake
36447,Burgers
36447,Blueberry Cheesecake
36447,Chocolate Chocochip
36447,Chocolate Crunch
36448,Rolls
36448,Chocolate Icecreams
36448,Red Velvet Ice Cream
36448,Ice Cream Roll
36448,Waffles
36449,Belgian Waffles
36449,Chocolate Overload
36449,Triple Chocolate
36450,Nachos
36450,Chocolate Waffles
36450,Nutella Waffle
36450,Salsa
36450,Oreo Waffle
36451,Cup Cake
36451,Chocolate Cake
36452,Chocolate Hazelnut
36452,Thick Shakes
36452,Brownie Chocolate
36452,Belgian Chocolate
36452,Chocolate Shake
36452,Tiramisu
36452,Oreo Shake
36453,Turkish Ice Cream
36453,Baklava
36453,Chocolate Icecreams
36454,Not Provided
36455,Donut
36455,Chocolate Truffle
36455,Rainbow Cake
36455,Cup Cake
36455,Sandwiches
36455,Eggless Cake
36455,Cheesecake
36456,Not Provided
36457,Chocolate Overdose
36457,Chocolate Icecreams
36457,Brownie
36457,Coffee
36457,Waffles
36457,Tiramisu
36457,Hot Chocolate Fudge
36458,Not Provided
36459,Chocolate Fudge
36459,Chocolate Shake
36459,Bubble Gum Shake
36459,Hot Chocolate
36459,Belgian Waffles
36459,Mango Milkshake
36460,Faluda
36460,Sweet Lassi
36460,Mango Lassi
36460,Malai Kulfi
36461,Nolen Gurer Ice Cream
36461,Paan Ice Cream
36461,Nolen Gur
36461,Gur Ice Cream
36461,Tender Coconut Ice Cream
36462,Not Provided
36463,Coffee
36463,Cup Cake
36464,Not Provided
36465,Waffles
36465,Pancakes
36465,Oreo Waffle
36466,Not Provided
36467,Not Provided
36468,Not Provided
36469,Faluda
36469,Sandwiches
36469,Paneer Tikka Pizza
36469,Cream Mango
36469,Custard Apple Cream
36469,Veg Sandwich
36470,Gelato
36470,Madagascar Chocolate
36470,Belgian Chocolate
36470,Waffle Cone
36470,New York Cheesecake
36471,Sandwiches
36471,Mango Shake
36472,Icecream Cake
36472,Hot Chocolate
36472,Brownie
36472,Fig N Honey
36472,Chocolate Fudge
36472,Custard Apple
36472,Cream Cake
36473,Cheesecake
36473,Tikka
36473,Chocolate Donut
36473,Lemon Tarts
36473,Chocolate Eclairs
36473,Brownie
36473,Macaroon
36474,Sandwiches
36475,Burgers
36475,Pizza
36475,Chocolate Fudge
